layer,scale,avg_score
6,0.8,2.7293294270833335
6,0.9,3.0721028645833335
6,1.0,3.36767578125
7,0.1,1.1139322916666667
7,0.2,1.1813151041666667
7,0.30000000000000004,0.9635416666666666
7,0.4,0.8756510416666666
7,0.5,0.7688802083333334
7,0.6,0.8282877604166666
7,0.7000000000000001,1.5694986979166667
7,0.8,3.1507161458333335
7,0.9,4.06884765625
7,1.0,4.31494140625
8,0.1,1.2887369791666667
8,0.2,1.427734375
8,0.30000000000000004,1.3473307291666667
8,0.4,1.8234049479166667
8,0.5,2.2752278645833335
8,0.6,2.4801432291666665
8,0.7000000000000001,2.5428059895833335
8,0.8,2.5545247395833335
8,0.9,2.5279947916666665
8,1.0,2.5250651041666665
9,0.1,1.2151692708333333
9,0.2,1.220703125
9,0.30000000000000004,1.4306640625
9,0.4,2.0301106770833335
9,0.5,2.5621744791666665
9,0.6,3.0076497395833335
9,0.7000000000000001,3.4098307291666665
9,0.8,3.7488606770833335
9,0.9,3.9430338541666665
9,1.0,3.9552408854166665
10,0.1,0.97265625
10,0.2,0.6155598958333334
10,0.30000000000000004,0.6442057291666666
10,0.4,0.9049479166666666
10,0.5,1.1813151041666667
10,0.6,1.416015625
10,0.7000000000000001,1.6429036458333333
10,0.8,1.8909505208333333
10,0.9,2.13671875
10,1.0,2.3128255208333335
11,0.1,1.1266276041666667
11,0.2,1.0673828125
11,0.30000000000000004,0.892578125
11,0.4,0.861328125
11,0.5,1.0481770833333333
11,0.6,1.3626302083333333
11,0.7000000000000001,1.755859375
11,0.8,2.2288411458333335
11,0.9,2.8082682291666665
11,1.0,3.5250651041666665
12,0.1,0.9811197916666666
12,0.2,0.6871744791666666
12,0.30000000000000004,0.4449869791666667
12,0.4,0.4612630208333333
12,0.5,0.5992838541666666
12,0.6,0.7867838541666666
12,0.7000000000000001,1.0729166666666667
12,0.8,1.599609375
12,0.9,2.443359375
12,1.0,3.53857421875
13,0.1,1.0657552083333333
13,0.2,1.0061848958333333
13,0.30000000000000004,0.9658203125
13,0.4,0.9514973958333334
13,0.5,1.0045572916666667
13,0.6,1.2158203125
13,0.7000000000000001,1.7994791666666667
13,0.8,2.95361328125
13,0.9,4.501627604166667
13,1.0,5.986979166666667
14,0.1,1.0983072916666667
14,0.2,1.0455729166666667
14,0.30000000000000004,1.0520833333333333
14,0.4,1.1653645833333333
14,0.5,1.4153645833333333
14,0.6,1.8219401041666667
14,0.7000000000000001,2.3190104166666665
14,0.8,2.8528645833333335
14,0.9,3.44189453125
14,1.0,4.15966796875
