layer,scale,avg_score
0,0.1,1.0384114583333333
0,0.2,1.1025390625
0,0.30000000000000004,1.13671875
0,0.4,1.1666666666666667
0,0.5,1.1995442708333333
0,0.6,1.2350260416666667
0,0.7000000000000001,1.2708333333333333
0,0.8,1.3040364583333333
0,0.9,1.3336588541666667
0,1.0,1.3671875
1,0.1,1.03125
1,0.2,1.0908203125
1,0.30000000000000004,1.1341145833333333
1,0.4,1.1761067708333333
1,0.5,1.2161458333333333
1,0.6,1.2568359375
1,0.7000000000000001,1.2845052083333333
1,0.8,1.3037109375
1,0.9,1.3225911458333333
1,1.0,1.3450520833333333
2,0.1,0.9990234375
2,0.2,1.044921875
2,0.30000000000000004,1.0794270833333333
2,0.4,1.1087239583333333
2,0.5,1.1302083333333333
2,0.6,1.13671875
2,0.7000000000000001,1.1207682291666667
2,0.8,1.0843098958333333
2,0.9,1.0250651041666667
2,1.0,0.9593098958333334
3,0.1,0.9664713541666666
3,0.2,0.9700520833333334
3,0.30000000000000004,0.9573567708333334
3,0.4,0.9342447916666666
3,0.5,0.8932291666666666
3,0.6,0.8391927083333334
3,0.7000000000000001,0.7864583333333334
3,0.8,0.7392578125
3,0.9,0.7037760416666666
3,1.0,0.6790364583333334
4,0.1,0.9384765625
4,0.2,0.9130859375
4,0.30000000000000004,0.8753255208333334
4,0.4,0.8274739583333334
4,0.5,0.7692057291666666
4,0.6,0.7135416666666666
4,0.7000000000000001,0.6695963541666666
4,0.8,0.63671875
4,0.9,0.6126302083333334
4,1.0,0.5930989583333334
5,0.1,0.8779296875
5,0.2,0.7978515625
5,0.30000000000000004,0.7099609375
5,0.4,0.6201171875
5,0.5,0.5260416666666666
5,0.6,0.439453125
5,0.7000000000000001,0.3548177083333333
5,0.8,0.28857421875
5,0.9,0.24381510416666666
5,1.0,0.20540364583333334
6,0.1,0.8899739583333334
6,0.2,0.8115234375
6,0.30000000000000004,0.7119140625
6,0.4,0.6080729166666666
6,0.5,0.515625
6,0.6,0.4222005208333333
6,0.7000000000000001,0.3414713541666667
6,0.8,0.2721354166666667
6,0.9,0.2197265625
6,1.0,0.18131510416666666
7,0.1,0.8984375
7,0.2,0.8479817708333334
7,0.30000000000000004,0.8001302083333334
7,0.4,0.7607421875
7,0.5,0.7177734375
7,0.6,0.67578125
7,0.7000000000000001,0.6360677083333334
7,0.8,0.5989583333333334
7,0.9,0.5651041666666666
7,1.0,0.5296223958333334
8,0.1,0.9326171875
8,0.2,0.9153645833333334
8,0.30000000000000004,0.8889973958333334
8,0.4,0.865234375
8,0.5,0.8450520833333334
8,0.6,0.822265625
8,0.7000000000000001,0.8037109375
8,0.8,0.7900390625
8,0.9,0.7805989583333334
8,1.0,0.7770182291666666
9,0.1,0.9222005208333334
9,0.2,0.89453125
9,0.30000000000000004,0.8649088541666666
9,0.4,0.8375651041666666
9,0.5,0.8092447916666666
9,0.6,0.7926432291666666
9,0.7000000000000001,0.7799479166666666
9,0.8,0.7701822916666666
9,0.9,0.7688802083333334
9,1.0,0.765625
10,0.1,0.9293619791666666
10,0.2,0.9029947916666666
10,0.30000000000000004,0.8828125
10,0.4,0.8557942708333334
10,0.5,0.8258463541666666
10,0.6,0.794921875
10,0.7000000000000001,0.7591145833333334
10,0.8,0.7229817708333334
10,0.9,0.6826171875
10,1.0,0.6409505208333334
11,0.1,0.8824869791666666
11,0.2,0.8206380208333334
11,0.30000000000000004,0.76171875
11,0.4,0.7109375
11,0.5,0.6650390625
11,0.6,0.6197916666666666
11,0.7000000000000001,0.5787760416666666
11,0.8,0.5361328125
11,0.9,0.4964192708333333
11,1.0,0.4514973958333333
12,0.1,0.8763020833333334
12,0.2,0.794921875
12,0.30000000000000004,0.7083333333333334
12,0.4,0.6184895833333334
12,0.5,0.533203125
12,0.6,0.4508463541666667
12,0.7000000000000001,0.3684895833333333
12,0.8,0.2887369791666667
12,0.9,0.2080078125
12,1.0,0.10970052083333333
13,0.1,0.9052734375
13,0.2,0.8287760416666666
13,0.30000000000000004,0.732421875
13,0.4,0.6201171875
13,0.5,0.5052083333333334
13,0.6,0.3902994791666667
13,0.7000000000000001,0.2822265625
13,0.8,0.1669921875
13,0.9,0.045247395833333336
13,1.0,-0.0927734375
14,0.1,0.8720703125
14,0.2,0.7958984375
14,0.30000000000000004,0.7213541666666666
14,0.4,0.6477864583333334
14,0.5,0.5764973958333334
