layer,scale,avg_score
16,0.2,0.654296875
16,0.30000000000000004,0.568359375
16,0.4,0.5374348958333334
16,0.5,0.5589192708333334
16,0.6,0.6373697916666666
16,0.7000000000000001,0.7529296875
16,0.8,0.9016927083333334
16,0.9,1.0738932291666667
16,1.0,1.248046875
17,0.1,0.8095703125
17,0.2,0.685546875
17,0.30000000000000004,0.5875651041666666
17,0.4,0.5143229166666666
17,0.5,0.4762369791666667
17,0.6,0.4772135416666667
17,0.7000000000000001,0.5172526041666666
17,0.8,0.603515625
17,0.9,0.7360026041666666
17,1.0,0.916015625
18,0.1,0.9124348958333334
18,0.2,0.8815104166666666
18,0.30000000000000004,0.8600260416666666
18,0.4,0.8557942708333334
18,0.5,0.8756510416666666
18,0.6,0.9322916666666666
18,0.7000000000000001,1.0354817708333333
18,0.8,1.1897786458333333
18,0.9,1.4065755208333333
18,1.0,1.6865234375
19,0.1,0.9781901041666666
19,0.2,1.0091145833333333
19,0.30000000000000004,1.0364583333333333
19,0.4,1.0690104166666667
19,0.5,1.0986328125
19,0.6,1.1311848958333333
19,0.7000000000000001,1.1608072916666667
19,0.8,1.18359375
19,0.9,1.1969401041666667
19,1.0,1.1979166666666667
20,0.1,1.0654296875
20,0.2,1.1803385416666667
20,0.30000000000000004,1.3138020833333333
20,0.4,1.4632161458333333
20,0.5,1.6321614583333333
20,0.6,1.8317057291666667
20,0.7000000000000001,2.0517578125
20,0.8,2.2936197916666665
20,0.9,2.5559895833333335
20,1.0,2.8346354166666665
21,0.1,1.2473958333333333
21,0.2,1.5813802083333333
21,0.30000000000000004,1.9622395833333333
21,0.4,2.3860677083333335
21,0.5,2.8577473958333335
21,0.6,3.3719075520833335
21,0.7000000000000001,3.93115234375
21,0.8,4.513997395833333
21,0.9,5.123372395833333
21,1.0,5.73681640625
22,0.1,1.1985677083333333
22,0.2,1.4544270833333333
22,0.30000000000000004,1.7093098958333333
22,0.4,1.9625651041666667
22,0.5,2.1956380208333335
22,0.6,2.4143880208333335
22,0.7000000000000001,2.6217447916666665
22,0.8,2.8151041666666665
22,0.9,3.0037434895833335
22,1.0,3.19140625
23,0.1,0.5986328125
23,0.2,0.2672526041666667
23,0.30000000000000004,-0.022786458333333332
23,0.4,-0.26171875
23,0.5,-0.4560546875
23,0.6,-0.5934244791666666
23,0.7000000000000001,-0.6803385416666666
23,0.8,-0.71923828125
23,0.9,-0.7174479166666666
23,1.0,-0.6863606770833334
24,0.1,0.8427734375
24,0.2,0.7854817708333334
24,0.30000000000000004,0.7705078125
24,0.4,0.791015625
24,0.5,0.8453776041666666
24,0.6,0.9222005208333334
24,0.7000000000000001,1.0213216145833333
24,0.8,1.1329752604166667
24,0.9,1.2646484375
24,1.0,1.3943684895833333
25,0.1,1.0110677083333333
25,0.2,1.0719401041666667
25,0.30000000000000004,1.1311848958333333
25,0.4,1.1875
25,0.5,1.2356770833333333
25,0.6,1.2711588541666667
25,0.7000000000000001,1.2972005208333333
25,0.8,1.3134765625
25,0.9,1.3177083333333333
25,1.0,1.3165690104166667
