layer,scale,avg_score
0,0.1,0.8671875
0,0.2,0.9781901041666666
0,0.30000000000000004,1.3287760416666667
0,0.4,1.6116536458333333
0,0.5,1.55322265625
0,0.6,1.3033854166666667
0,0.7000000000000001,0.943359375
0,0.8,0.5475260416666666
0,0.9,0.0361328125
0,1.0,0.08919270833333333
1,0.1,0.875
1,0.2,0.8385416666666666
1,0.30000000000000004,0.8857421875
1,0.4,1.0413411458333333
1,0.5,1.279296875
1,0.6,1.5494791666666667
1,0.7000000000000001,1.8349609375
1,0.8,1.9453125
1,0.9,1.5224609375
1,1.0,0.6569010416666666
2,0.1,0.8619791666666666
2,0.2,0.794921875
2,0.30000000000000004,0.8561197916666666
2,0.4,1.1363932291666667
2,0.5,1.5846354166666667
2,0.6,2.0432942708333335
2,0.7000000000000001,2.4189453125
2,0.8,2.5891927083333335
2,0.9,2.3717447916666665
2,1.0,2.0133463541666665
3,0.1,1.1178385416666667
3,0.2,1.40625
3,0.30000000000000004,1.7952473958333333
3,0.4,2.2721354166666665
3,0.5,2.775390625
3,0.6,3.0861002604166665
3,0.7000000000000001,3.0315755208333335
3,0.8,2.7854817708333335
3,0.9,2.6647135416666665
3,1.0,3.0724283854166665
4,0.1,1.0602213541666667
4,0.2,1.1754557291666667
4,0.30000000000000004,1.5384114583333333
4,0.4,2.1767578125
4,0.5,2.3043619791666665
4,0.6,1.6243489583333333
4,0.7000000000000001,1.2190755208333333
4,0.8,1.6144205729166667
4,0.9,1.8406575520833333
4,1.0,1.7488606770833333
5,0.1,0.8225911458333334
5,0.2,0.6910807291666666
5,0.30000000000000004,0.5647786458333334
5,0.4,0.53515625
5,0.5,0.7216796875
5,0.6,1.208984375
5,0.7000000000000001,1.8229166666666667
5,0.8,1.9817708333333333
5,0.9,1.5478515625
5,1.0,0.7936197916666666
6,0.1,0.9410807291666666
6,0.2,0.9573567708333334
6,0.30000000000000004,1.0514322916666667
6,0.4,1.08984375
6,0.5,0.9977213541666666
6,0.6,0.892578125
6,0.7000000000000001,0.9703776041666666
6,0.8,1.11328125
6,0.9,1.3108723958333333
6,1.0,1.4182942708333333
7,0.1,1.0400390625
7,0.2,1.044921875
7,0.30000000000000004,0.931640625
7,0.4,0.6516927083333334
7,0.5,0.19173177083333334
