layer,scale,avg_score
12,0.2,0.955078125
12,0.30000000000000004,0.8180338541666666
12,0.4,0.6529947916666666
12,0.5,0.5032552083333334
12,0.6,0.4029947916666667
12,0.7000000000000001,0.375
12,0.8,0.4166666666666667
12,0.9,0.5
12,1.0,0.5865885416666666
13,0.1,0.9899088541666666
13,0.2,0.9749348958333334
13,0.30000000000000004,0.9153645833333334
13,0.4,0.8645833333333334
13,0.5,0.8251953125
13,0.6,0.7981770833333334
13,0.7000000000000001,0.806640625
13,0.8,0.8463541666666666
13,0.9,0.9095052083333334
13,1.0,0.9866536458333334
14,0.1,0.9290364583333334
14,0.2,0.7747395833333334
14,0.30000000000000004,0.529296875
14,0.4,0.24609375
14,0.5,-0.0263671875
14,0.6,-0.263671875
14,0.7000000000000001,-0.4723307291666667
14,0.8,-0.654296875
14,0.9,-0.8059895833333334
14,1.0,-0.8932291666666666
15,0.1,1.1136067708333333
15,0.2,1.224609375
15,0.30000000000000004,1.2805989583333333
15,0.4,1.2919921875
15,0.5,1.2887369791666667
15,0.6,1.30859375
15,0.7000000000000001,1.376953125
15,0.8,1.4933268229166667
15,0.9,1.6419270833333333
15,1.0,1.7666015625
16,0.1,0.775390625
16,0.2,0.6360677083333334
16,0.30000000000000004,0.5462239583333334
16,0.4,0.5146484375
16,0.5,0.58056640625
16,0.6,0.7726236979166666
16,0.7000000000000001,1.09716796875
16,0.8,1.5388997395833333
16,0.9,2.0572916666666665
16,1.0,2.6583658854166665
17,0.1,1.0319010416666667
17,0.2,1.0888671875
17,0.30000000000000004,1.140625
17,0.4,1.2184244791666667
17,0.5,1.3671875
17,0.6,1.6149088541666667
17,0.7000000000000001,1.9814453125
17,0.8,2.4793294270833335
17,0.9,3.1163736979166665
17,1.0,3.8811848958333335
18,0.1,1.0641276041666667
18,0.2,1.1878255208333333
18,0.30000000000000004,1.3111979166666667
18,0.4,1.4358723958333333
18,0.5,1.5638020833333333
18,0.6,1.6780598958333333
18,0.7000000000000001,1.7822265625
18,0.8,1.8785807291666667
18,0.9,1.96875
18,1.0,2.03759765625
19,0.1,1.1044921875
19,0.2,1.2578125
19,0.30000000000000004,1.4055989583333333
19,0.4,1.5205078125
19,0.5,1.5751953125
19,0.6,1.5506184895833333
19,0.7000000000000001,1.4490559895833333
19,0.8,1.2913411458333333
19,0.9,1.1240234375
19,1.0,1.00439453125
20,0.1,0.8356119791666666
20,0.2,0.8072916666666666
20,0.30000000000000004,0.8854166666666666
20,0.4,1.064453125
20,0.5,1.3248697916666667
20,0.6,1.6324869791666667
20,0.7000000000000001,1.9563802083333333
20,0.8,2.2623697916666665
20,0.9,2.5182291666666665
20,1.0,2.697265625
21,0.1,1.3505859375
21,0.2,1.8515625
21,0.30000000000000004,2.4329427083333335
21,0.4,3.0810546875
21,0.5,3.7421875
21,0.6,4.376627604166667
21,0.7000000000000001,4.944173177083333
21,0.8,5.455403645833333
21,0.9,5.915364583333333
21,1.0,6.343424479166667
22,0.1,1.2913411458333333
22,0.2,1.6982421875
22,0.30000000000000004,2.1861979166666665
22,0.4,2.7473958333333335
22,0.5,3.357421875
22,0.6,3.9832356770833335
22,0.7000000000000001,4.598958333333333
22,0.8,5.17822265625
22,0.9,5.689615885416667
22,1.0,6.129231770833333
23,0.1,1.3388671875
23,0.2,1.771484375
23,0.30000000000000004,2.2277018229166665
23,0.4,2.68017578125
23,0.5,3.0812174479166665
23,0.6,3.4173177083333335
23,0.7000000000000001,3.6775716145833335
23,0.8,3.8795572916666665
23,0.9,4.024739583333333
23,1.0,4.137044270833333
24,0.1,1.1539713541666667
24,0.2,1.4853515625
24,0.30000000000000004,1.9527994791666667
