layer,scale,avg_score
0,0.1,0.9557291666666666
0,0.2,0.9811197916666666
0,0.30000000000000004,1.0279947916666667
0,0.4,1.0755208333333333
0,0.5,1.1083984375
0,0.6,1.1354166666666667
0,0.7000000000000001,1.1708984375
0,0.8,1.2262369791666667
0,0.9,1.2978515625
0,1.0,1.3509114583333333
1,0.1,0.9807942708333334
1,0.2,1.0188802083333333
1,0.30000000000000004,1.0491536458333333
1,0.4,1.0524088541666667
1,0.5,1.0377604166666667
1,0.6,1.03515625
1,0.7000000000000001,1.0634765625
1,0.8,1.1324869791666667
1,0.9,1.220703125
1,1.0,1.2916666666666667
2,0.1,1.0224609375
2,0.2,1.0908203125
2,0.30000000000000004,1.1416015625
2,0.4,1.181640625
2,0.5,1.2135416666666667
2,0.6,1.2428385416666667
2,0.7000000000000001,1.2685546875
2,0.8,1.2877604166666667
2,0.9,1.2994791666666667
2,1.0,1.2936197916666667
3,0.1,0.9820963541666666
3,0.2,1.0123697916666667
3,0.30000000000000004,1.0325520833333333
3,0.4,1.046875
3,0.5,1.0491536458333333
3,0.6,1.048828125
3,0.7000000000000001,1.0540364583333333
3,0.8,1.083984375
3,0.9,1.1419270833333333
3,1.0,1.2229817708333333
4,0.1,0.9703776041666666
4,0.2,0.9977213541666666
4,0.30000000000000004,1.0305989583333333
4,0.4,1.068359375
4,0.5,1.1048177083333333
4,0.6,1.1331380208333333
4,0.7000000000000001,1.1393229166666667
4,0.8,1.1328125
4,0.9,1.1103515625
4,1.0,1.076171875
5,0.1,1.017578125
5,0.2,1.0628255208333333
5,0.30000000000000004,1.0846354166666667
5,0.4,1.0911458333333333
5,0.5,1.0901692708333333
5,0.6,1.0930989583333333
5,0.7000000000000001,1.1048177083333333
5,0.8,1.1214192708333333
5,0.9,1.1451822916666667
5,1.0,1.16357421875
6,0.1,0.9231770833333334
6,0.2,0.9000651041666666
6,0.30000000000000004,0.8873697916666666
6,0.4,0.8717447916666666
6,0.5,0.8502604166666666
6,0.6,0.8180338541666666
6,0.7000000000000001,0.7623697916666666
6,0.8,0.6962890625
6,0.9,0.658203125
6,1.0,0.6510416666666666
7,0.1,0.974609375
7,0.2,0.984375
7,0.30000000000000004,0.982421875
7,0.4,0.97265625
7,0.5,0.9456380208333334
7,0.6,0.89453125
7,0.7000000000000001,0.8606770833333334
7,0.8,0.826171875
7,0.9,0.8050130208333334
7,1.0,0.7732747395833334
8,0.1,0.958984375
8,0.2,0.9635416666666666
8,0.30000000000000004,0.9625651041666666
8,0.4,0.9469401041666666
8,0.5,0.9296875
8,0.6,0.9078776041666666
8,0.7000000000000001,0.8899739583333334
8,0.8,0.8606770833333334
8,0.9,0.814453125
8,1.0,0.7473958333333334
9,0.1,0.9557291666666666
9,0.2,0.9609375
9,0.30000000000000004,0.9742838541666666
9,0.4,0.9892578125
9,0.5,1.0052083333333333
9,0.6,1.0205078125
9,0.7000000000000001,1.0182291666666667
