layer,scale,avg_score
20,0.1,0.8880208333333334
20,0.2,0.8125
20,0.30000000000000004,0.7288411458333334
20,0.4,0.6357421875
20,0.5,0.53125
20,0.6,0.421875
20,0.7000000000000001,0.3170572916666667
20,0.8,0.22005208333333334
20,0.9,0.14192708333333334
20,1.0,0.08561197916666667
21,0.1,0.7255859375
21,0.2,0.525390625
21,0.30000000000000004,0.3492838541666667
21,0.4,0.20247395833333334
21,0.5,0.08072916666666667
21,0.6,-0.004557291666666667
21,0.7000000000000001,-0.049153645833333336
21,0.8,-0.0419921875
21,0.9,0.013997395833333334
21,1.0,0.11686197916666667
22,0.1,0.7522786458333334
22,0.2,0.5904947916666666
22,0.30000000000000004,0.4814453125
22,0.4,0.4192708333333333
22,0.5,0.408203125
22,0.6,0.4554036458333333
22,0.7000000000000001,0.5481770833333334
22,0.8,0.6529947916666666
22,0.9,0.7376302083333334
22,1.0,0.7786458333333334
23,0.1,1.205078125
23,0.2,1.484375
23,0.30000000000000004,1.7835286458333333
23,0.4,2.1025390625
23,0.5,2.4446614583333335
23,0.6,2.7975260416666665
23,0.7000000000000001,3.1539713541666665
23,0.8,3.4957682291666665
23,0.9,3.8056640625
23,1.0,4.088541666666667
24,0.1,1.02734375
24,0.2,1.150390625
24,0.30000000000000004,1.3173828125
24,0.4,1.5182291666666667
24,0.5,1.7457682291666667
24,0.6,1.9837239583333333
24,0.7000000000000001,2.2229817708333335
24,0.8,2.4440104166666665
24,0.9,2.6448567708333335
24,1.0,2.8251953125
25,0.1,1.0947265625
25,0.2,1.2272135416666667
25,0.30000000000000004,1.34375
25,0.4,1.4596354166666667
25,0.5,1.5680338541666667
25,0.6,1.6712239583333333
25,0.7000000000000001,1.76953125
25,0.8,1.8639322916666667
25,0.9,1.955078125
25,1.0,2.0423177083333335
