layer,scale,avg_score
0,0.1,1.5205078125
0,0.2,2.0647786458333335
0,0.30000000000000004,2.2568359375
0,0.4,2.0139973958333335
0,0.5,1.9287109375
0,0.6,1.8225911458333333
0,0.7000000000000001,2.0315755208333335
0,0.8,3.5724283854166665
0,0.9,5.340983072916667
0,1.0,7.219889322916667
1,0.1,1.150390625
1,0.2,1.3131510416666667
1,0.30000000000000004,1.4365234375
1,0.4,1.4615885416666667
1,0.5,1.2278645833333333
1,0.6,0.8772786458333334
1,0.7000000000000001,0.818359375
1,0.8,2.4169921875
1,0.9,4.23876953125
1,1.0,5.713053385416667
2,0.1,1.0703125
2,0.2,1.2008463541666667
2,0.30000000000000004,1.3427734375
2,0.4,1.4850260416666667
2,0.5,1.521484375
2,0.6,1.2819010416666667
2,0.7000000000000001,0.8678385416666666
2,0.8,0.5660807291666666
2,0.9,0.6123046875
2,1.0,1.431640625
3,0.1,0.9752604166666666
3,0.2,0.9586588541666666
3,0.30000000000000004,1.005859375
3,0.4,1.1809895833333333
3,0.5,1.3597005208333333
3,0.6,1.2805989583333333
3,0.7000000000000001,1.0999348958333333
3,0.8,2.2578125
3,0.9,4.55517578125
3,1.0,4.826334635416667
4,0.1,0.8720703125
4,0.2,0.7659505208333334
4,0.30000000000000004,0.6988932291666666
4,0.4,0.7932942708333334
4,0.5,0.8486328125
4,0.6,0.4345703125
4,0.7000000000000001,0.019205729166666668
4,0.8,1.7776692708333333
4,0.9,4.84912109375
4,1.0,5.992838541666667
5,0.1,1.0328776041666667
5,0.2,1.1956380208333333
5,0.30000000000000004,1.3603515625
5,0.4,1.2294921875
5,0.5,0.6110026041666666
5,0.6,0.017578125
5,0.7000000000000001,2.68017578125
5,0.8,5.41552734375
5,0.9,5.823567708333333
5,1.0,6.507486979166667
6,0.1,1.0035807291666667
6,0.2,0.9391276041666666
6,0.30000000000000004,0.7320963541666666
6,0.4,0.48046875
6,0.5,0.3323567708333333
6,0.6,0.2711588541666667
6,0.7000000000000001,0.2679036458333333
6,0.8,1.1578776041666667
6,0.9,3.54638671875
6,1.0,4.939778645833333
7,0.1,0.8138020833333334
7,0.2,0.7737630208333334
7,0.30000000000000004,0.8199869791666666
7,0.4,0.9635416666666666
7,0.5,1.1920572916666667
7,0.6,1.4514973958333333
7,0.7000000000000001,1.5514322916666667
7,0.8,1.3082682291666667
7,0.9,0.9612630208333334
7,1.0,1.4306640625
8,0.1,0.9759114583333334
8,0.2,1.0537109375
8,0.30000000000000004,1.1669921875
8,0.4,1.2845052083333333
8,0.5,1.3492838541666667
8,0.6,1.2880859375
8,0.7000000000000001,1.0563151041666667
8,0.8,0.8310546875
8,0.9,0.9645182291666666
8,1.0,1.6803385416666667
9,0.1,1.0143229166666667
9,0.2,1.0436197916666667
9,0.30000000000000004,1.0120442708333333
9,0.4,0.9108072916666666
9,0.5,0.7766927083333334
9,0.6,0.73046875
9,0.7000000000000001,0.8880208333333334
9,0.8,1.2317708333333333
9,0.9,1.6223958333333333
9,1.0,1.9152018229166667
10,0.1,0.8968098958333334
10,0.2,0.8059895833333334
10,0.30000000000000004,0.6145833333333334
10,0.4,0.2799479166666667
10,0.5,-0.08430989583333333
10,0.6,-0.22916666666666666
10,0.7000000000000001,0.015950520833333332
10,0.8,0.4791666666666667
10,0.9,0.8841145833333334
10,1.0,1.15283203125
11,0.1,0.8219401041666666
11,0.2,0.6888020833333334
11,0.30000000000000004,0.5481770833333334
11,0.4,0.3919270833333333
11,0.5,0.240234375
11,0.6,0.0908203125
11,0.7000000000000001,-0.06868489583333333
11,0.8,-0.24967447916666666
11,0.9,-0.3264973958333333
11,1.0,-0.11197916666666667
12,0.1,0.8404947916666666
