layer,scale,avg_score
0,0.1,1.001953125
0,0.2,1.0387369791666667
0,0.30000000000000004,1.072265625
0,0.4,1.1012369791666667
0,0.5,1.130859375
0,0.6,1.1549479166666667
0,0.7000000000000001,1.1712239583333333
0,0.8,1.1796875
0,0.9,1.1826171875
0,1.0,1.1819661458333333
1,0.1,0.9791666666666666
1,0.2,1.017578125
1,0.30000000000000004,1.0647786458333333
1,0.4,1.1334635416666667
1,0.5,1.1979166666666667
1,0.6,1.2620442708333333
1,0.7000000000000001,1.30859375
1,0.8,1.3307291666666667
1,0.9,1.337890625
1,1.0,1.3382161458333333
2,0.1,1.0045572916666667
2,0.2,1.0556640625
2,0.30000000000000004,1.0970052083333333
2,0.4,1.1295572916666667
2,0.5,1.1429036458333333
2,0.6,1.1360677083333333
2,0.7000000000000001,1.1139322916666667
2,0.8,1.0703125
2,0.9,1.0192057291666667
2,1.0,0.9557291666666666
3,0.1,0.9791666666666666
3,0.2,0.98828125
3,0.30000000000000004,0.9788411458333334
3,0.4,0.9567057291666666
3,0.5,0.9244791666666666
3,0.6,0.8902994791666666
3,0.7000000000000001,0.8528645833333334
3,0.8,0.8102213541666666
3,0.9,0.7750651041666666
3,1.0,0.7399088541666666
4,0.1,0.9462890625
4,0.2,0.9296875
4,0.30000000000000004,0.8912760416666666
4,0.4,0.8460286458333334
4,0.5,0.7991536458333334
4,0.6,0.7652994791666666
4,0.7000000000000001,0.7379557291666666
4,0.8,0.720703125
4,0.9,0.703125
4,1.0,0.6923828125
5,0.1,0.9208984375
5,0.2,0.8736979166666666
5,0.30000000000000004,0.8157552083333334
5,0.4,0.7532552083333334
5,0.5,0.6910807291666666
5,0.6,0.6373697916666666
5,0.7000000000000001,0.5908203125
5,0.8,0.5498046875
5,0.9,0.5198567708333334
5,1.0,0.5071614583333334
6,0.1,0.9283854166666666
6,0.2,0.8971354166666666
6,0.30000000000000004,0.8678385416666666
6,0.4,0.8424479166666666
6,0.5,0.8219401041666666
6,0.6,0.8063151041666666
6,0.7000000000000001,0.7965494791666666
6,0.8,0.7822265625
6,0.9,0.7633463541666666
6,1.0,0.7278645833333334
7,0.1,0.9153645833333334
7,0.2,0.8795572916666666
7,0.30000000000000004,0.849609375
7,0.4,0.8225911458333334
7,0.5,0.8033854166666666
7,0.6,0.7786458333333334
7,0.7000000000000001,0.7587890625
7,0.8,0.7337239583333334
7,0.9,0.7141927083333334
7,1.0,0.7018229166666666
8,0.1,0.9544270833333334
8,0.2,0.9527994791666666
8,0.30000000000000004,0.9527994791666666
8,0.4,0.9466145833333334
8,0.5,0.9547526041666666
8,0.6,0.953125
8,0.7000000000000001,0.958984375
8,0.8,0.95703125
8,0.9,0.9462890625
8,1.0,0.93359375
9,0.1,0.9947916666666666
9,0.2,1.0240885416666667
9,0.30000000000000004,1.0416666666666667
9,0.4,1.041015625
9,0.5,1.03125
9,0.6,1.0065104166666667
9,0.7000000000000001,0.9723307291666666
9,0.8,0.9293619791666666
9,0.9,0.8733723958333334
9,1.0,0.8248697916666666
10,0.1,0.9593098958333334
10,0.2,0.9713541666666666
10,0.30000000000000004,0.9768880208333334
10,0.4,0.984375
10,0.5,0.9869791666666666
10,0.6,0.986328125
10,0.7000000000000001,0.9830729166666666
10,0.8,0.9788411458333334
10,0.9,0.9729817708333334
10,1.0,0.9638671875
11,0.1,0.9254557291666666
11,0.2,0.9036458333333334
11,0.30000000000000004,0.876953125
11,0.4,0.84765625
11,0.5,0.8154296875
11,0.6,0.7819010416666666
11,0.7000000000000001,0.7408854166666666
11,0.8,0.7021484375
11,0.9,0.6611328125
11,1.0,0.6201171875
12,0.1,0.9833984375
12,0.2,1.0013020833333333
12,0.30000000000000004,1.0081380208333333
12,0.4,1.0074869791666667
12,0.5,0.9918619791666666
